"","ORDER","FAMILY","SPECIES","DR100"
"4050","ANURA","Megophryidae","Leptobrachium smithi",0.072766846
"4051","ANURA","Megophryidae","Leptobrachium tagbanorum",0.052046524
"4052","ANURA","Megophryidae","Leptobrachium waysepuntiense",0.055381474
"4053","ANURA","Megophryidae","Leptobrachium xanthops",0.067994386
"4054","ANURA","Megophryidae","Leptobrachium xanthospilum",0.059527493
"4055","ANURA","Megophryidae","Leptobrachella aerea",0.057477942
"4056","ANURA","Megophryidae","Leptobrachella alpina",0.057543175
"4057","ANURA","Megophryidae","Leptobrachella applebyi",0.052904919
"4058","ANURA","Megophryidae","Leptobrachella arayai",0.049733167
"4059","ANURA","Megophryidae","Leptobrachella bidoupensis",0.061021903
"4060","ANURA","Megophryidae","Leptobrachella botsfordi",0.058386977
"4061","ANURA","Megophryidae","Leptobrachella bourreti",0.057875417
"4062","ANURA","Megophryidae","Leptobrachella crocea",0.046982274
"4063","ANURA","Megophryidae","Leptobrachella dringi",0.05723003
"4064","ANURA","Megophryidae","Leptolalax eos",0.058508896
"4065","ANURA","Megophryidae","Leptobrachella firthi",0.04731955
"4066","ANURA","Megophryidae","Leptobrachella fritinniens",0.054441296
"4067","ANURA","Megophryidae","Leptobrachella fuliginosa",0.057911222
"4068","ANURA","Megophryidae","Leptobrachella gracilis",0.051382913
"4069","ANURA","Megophryidae","Leptobrachella hamidi",0.059707979
"4070","ANURA","Megophryidae","Leptobrachella heteropus",0.049839074
"4071","ANURA","Megophryidae","Leptobrachella kajangensis",0.057150092
"4072","ANURA","Megophryidae","Leptobrachella kecil",0.05126454
"4073","ANURA","Megophryidae","Leptolalax khasiorum",0.062259084
"4074","ANURA","Megophryidae","Leptolalax lateralis",0.047589179
"4075","ANURA","Megophryidae","Leptobrachella liui",0.053250712
"4076","ANURA","Megophryidae","Leptobrachella maura",0.051571118
"4077","ANURA","Megophryidae","Leptobrachella melanoleuca",0.056934674
"4078","ANURA","Megophryidae","Leptobrachella melica",0.042198609
"4079","ANURA","Megophryidae","Leptobrachella minima",0.051306647
"4080","ANURA","Megophryidae","Leptobrachella nahangensis",0.055105646
"4081","ANURA","Megophryidae","Leptolalax nyx",0.050353595
"4082","ANURA","Megophryidae","Leptobrachella oshanensis",0.058790788
"4083","ANURA","Megophryidae","Leptobrachella pelodytoides",0.047130852
"4084","ANURA","Megophryidae","Leptobrachella picta",0.049637436
"4085","ANURA","Megophryidae","Leptobrachella platycephala",0.047937035
"4086","ANURA","Megophryidae","Leptobrachella pluvialis",0.060092131
"4087","ANURA","Megophryidae","Leptobrachella sabahmontana",0.057918576
"4088","ANURA","Megophryidae","Leptobrachella sola",0.048871593
"4089","ANURA","Megophryidae","Leptobrachella sungi",0.060165775
"4090","ANURA","Megophryidae","Leptolalax tamdil",0.052684705
"4091","ANURA","Megophryidae","Leptobrachella tuberosa",0.052676917
"4092","ANURA","Megophryidae","Leptobrachella ventripunctata",0.046854061
"4093","ANURA","Megophryidae","Leptolalax zhangyapingi",0.050033899
"4094","ANURA","Megophryidae","Megophrys ancrae",0.069019047
"4095","ANURA","Megophryidae","Megophrys kobayashii",0.064874039
"4096","ANURA","Megophryidae","Megophrys ligayae",0.054672111
"4097","ANURA","Megophryidae","Megophrys megacephala",0.06547051
"4098","ANURA","Megophryidae","Megophrys montana",0.058378243
"4099","ANURA","Megophryidae","Megophrys nasuta",0.063827202
"4100","ANURA","Megophryidae","Megophrys oropedion",0.073089496
"4101","ANURA","Megophryidae","Megophrys stejnegeri",0.06797112
"4102","ANURA","Megophryidae","Megophrys vegrandis",0.071609078
"4103","ANURA","Megophryidae","Ophryophryne gerti",0.068963162
"4104","ANURA","Megophryidae","Ophryophryne hansi",0.068620264
"4105","ANURA","Megophryidae","Ophryophryne microstoma",0.069445675
"4106","ANURA","Megophryidae","Ophryophryne pachyproctus",0.067932747
"4107","ANURA","Megophryidae","Ophryophryne synoria",0.066230428
"4108","ANURA","Megophryidae","Oreolalax chuanbeiensis",0.050989515
"4109","ANURA","Megophryidae","Oreolalax granulosus",0.055840297
"4110","ANURA","Megophryidae","Oreolalax jingdongensis",0.040772591
"4111","ANURA","Megophryidae","Oreolalax liangbeiensis",0.060724459
"4112","ANURA","Megophryidae","Oreolalax lichuanensis",0.044347063
"4113","ANURA","Megophryidae","Oreolalax major",0.051143807
"4114","ANURA","Megophryidae","Oreolalax multipunctatus",0.053951267
"4115","ANURA","Megophryidae","Oreolalax nanjiangensis",0.06440446
"4116","ANURA","Megophryidae","Oreolalax omeimontis",0.058603509
"4117","ANURA","Megophryidae","Oreolalax pingii",0.054244645
"4118","ANURA","Megophryidae","Oreolalax popei",0.061555602
"4119","ANURA","Megophryidae","Oreolalax puxiongensis",0.055255779
"4120","ANURA","Megophryidae","Oreolalax rhodostigmatus",0.032484633
"4121","ANURA","Megophryidae","Oreolalax rugosus",0.045380505
"4122","ANURA","Megophryidae","Oreolalax schmidti",0.04672759
"4123","ANURA","Megophryidae","Oreolalax weigoldi",0.058415873
"4124","ANURA","Megophryidae","Oreolalax xiangchengensis",0.054021611
"4125","ANURA","Megophryidae","Oreophryne albopunctata",0.052395085
"4126","ANURA","Megophryidae","Oreophryne alticola",0.060522398
"4127","ANURA","Megophryidae","Oreophryne ampelos",0.038941796
"4128","ANURA","Megophryidae","Oreophryne anamiatoi",0.05848268
"4129","ANURA","Megophryidae","Oreophryne anthonyi",0.057192207
"4130","ANURA","Megophryidae","Oreophryne anulata",0.053565555
"4131","ANURA","Megophryidae","Oreophryne asplenicola",0.056720965
"4132","ANURA","Megophryidae","Oreophryne atrigularis",0.056321547
"4133","ANURA","Megophryidae","Oreophryne biroi",0.055249902
"4134","ANURA","Megophryidae","Oreophryne brachypus",0.053153935
"4135","ANURA","Megophryidae","Oreophryne brevicrus",0.06070269
"4136","ANURA","Megophryidae","Oreophryne brevirostris",0.047758706
"4137","ANURA","Megophryidae","Oreophryne celebensis",0.057883319
"4138","ANURA","Megophryidae","Oreophryne clamata",0.060318303
"4139","ANURA","Megophryidae","Oreophryne crucifer",0.061197962
"4140","ANURA","Megophryidae","Oreophryne ezra",0.058184671
"4141","ANURA","Megophryidae","Oreophryne flava",0.055452736
"4142","ANURA","Megophryidae","Oreophryne frontifasciata",0.059913979
"4143","ANURA","Megophryidae","Oreophryne furu",0.058393603
"4144","ANURA","Megophryidae","Oreophryne geislerorum",0.056105017
"4145","ANURA","Megophryidae","Oreophryne geminus",0.05474442
"4146","ANURA","Megophryidae","Oreophryne graminus",0.055586943
"4147","ANURA","Megophryidae","Oreophryne habbemensis",0.049910194
"4148","ANURA","Megophryidae","Oreophryne hypsiops",0.0580972
"4149","ANURA","Megophryidae","Oreophryne idenburgensis",0.054177091
"4150","ANURA","Megophryidae","Oreophryne inornata",0.055392534
"4151","ANURA","Megophryidae","Oreophryne insulana",0.058592435
"4152","ANURA","Megophryidae","Oreophryne jeffersoniana",0.045354152
"4153","ANURA","Megophryidae","Oreophryne kampeni",0.053728124
"4154","ANURA","Megophryidae","Oreophryne kapisa",0.058908361
"4155","ANURA","Megophryidae","Oreophryne loriae",0.055811245
"4156","ANURA","Megophryidae","Oreophryne mertoni",0.060893893
"4157","ANURA","Megophryidae","Oreophryne minuta",0.067029073
"4158","ANURA","Megophryidae","Oreophryne moluccensis",0.054513768
"4159","ANURA","Megophryidae","Oreophryne monticola",0.054258075
"4160","ANURA","Megophryidae","Oreophryne nana",0.045560148
"4161","ANURA","Megophryidae","Oreophryne notata",0.060445935
"4162","ANURA","Megophryidae","Oreophryne oviprotector",0.054782508
"4163","ANURA","Megophryidae","Oreophryne parkeri",0.057863053
"4164","ANURA","Megophryidae","Oreophryne pseudasplenicola",0.057022565
"4165","ANURA","Megophryidae","Oreophryne rookmaakeri",0.056851818
"4166","ANURA","Megophryidae","Oreophryne sibilans",0.053946026
"4167","ANURA","Megophryidae","Oreophryne streiffeleri",0.044566678
"4168","ANURA","Megophryidae","Oreophryne terrestris",0.054273069
"4169","ANURA","Megophryidae","Oreophryne unicolor",0.051714835
"4170","ANURA","Megophryidae","Oreophryne variabilis",0.055362939
"4171","ANURA","Megophryidae","Oreophryne waira",0.063027003
"4172","ANURA","Megophryidae","Oreophryne wapoga",0.052748354
"4173","ANURA","Megophryidae","Oreophryne wolterstorffi",0.055191009
"4174","ANURA","Megophryidae","Oreophryne zimmeri",0.058800153
"4175","ANURA","Megophryidae","Scutiger adungensis",0.053080016
"4176","ANURA","Megophryidae","Scutiger bhutanensis",0.081034412
"4177","ANURA","Megophryidae","Scutiger boulengeri",0.06064873
"4178","ANURA","Megophryidae","Scutiger brevipes",0.081697059
"4179","ANURA","Megophryidae","Scutiger chintingensis",0.066052074
"4180","ANURA","Megophryidae","Scutiger glandulatus",0.078701383
"4181","ANURA","Megophryidae","Scutiger gongshanensis",0.076417931
"4182","ANURA","Megophryidae","Scutiger jiulongensis",0.075238986
"4183","ANURA","Megophryidae","Scutiger liupanensis",0.070974082
"4184","ANURA","Megophryidae","Scutiger maculatus",0.06133575
"4185","ANURA","Megophryidae","Scutiger mammatus",0.063470157
"4186","ANURA","Megophryidae","Scutiger muliensis",0.048753404
"4187","ANURA","Megophryidae","Scutiger nepalensis",0.071190326
"4188","ANURA","Megophryidae","Scutiger ningshanensis",0.04918411
"4189","ANURA","Megophryidae","Scutiger nyingchiensis",0.057733778
"4190","ANURA","Megophryidae","Scutiger pingwuensis",0.076395703
"4191","ANURA","Megophryidae","Scutiger sikimmensis",0.064302083
"4192","ANURA","Megophryidae","Scutiger tuberculatus",0.053085621
"4193","ANURA","Megophryidae","Scutiger wanglangensis",0.065803644
"4194","ANURA","Megophryidae","Scutiger wuguanfui",0.054607199
"4195","ANURA","Megophryidae","Vibrissaphora echinata",0.073801614
"4196","ANURA","Megophryidae","Megophrys aceras",0.063502271
"4197","ANURA","Megophryidae","Megophrys auralensis",0.060865646
"4198","ANURA","Megophryidae","Megophrys baluensis",0.064616417
"4199","ANURA","Megophryidae","Xenophrys baolongensis",0.065543627
"4200","ANURA","Megophryidae","Megophrys binchuanensis",0.057569461
"4201","ANURA","Megophryidae","Xenophrys binlingensis",0.063442391
"4202","ANURA","Megophryidae","Megophrys boettgeri",0.058919569
"4203","ANURA","Megophryidae","Megophrys brachykolos",0.071489269
"4204","ANURA","Megophryidae","Xenophrys caudoprocta",0.064447222
"4205","ANURA","Megophryidae","Megophrys damrei",0.058147208
"4206","ANURA","Megophryidae","Megophrys daweimontis",0.059795864
"4207","ANURA","Megophryidae","Megophrys dringi",0.06347903
"4208","ANURA","Megophryidae","Megophrys gigantica",0.06097149
"4209","ANURA","Megophryidae","Megophrys glandulosa",0.055900099
"4210","ANURA","Megophryidae","Megophrys huangshanensis",0.06562466
"4211","ANURA","Megophryidae","Megophrys jingdongensis",0.050371998
"4212","ANURA","Megophryidae","Megophrys jinggangensis",0.063278957
"4213","ANURA","Megophryidae","Xenophrys kempii",0.061469937
"4214","ANURA","Megophryidae","Megophrys kuatunensis",0.063815412
"4215","ANURA","Megophryidae","Megophrys lekaguli",0.052335545
"4216","ANURA","Megophryidae","Megophrys longipes",0.069402826
"4217","ANURA","Megophryidae","Megophrys major",0.030871425
"4218","ANURA","Megophryidae","Megophrys mangshanensis",0.047087016
"4219","ANURA","Megophryidae","Megophrys medogensis",0.065226015
"4220","ANURA","Megophryidae","Megophrys minor",0.068130148
"4221","ANURA","Megophryidae","Megophrys nankiangensis",0.062775693
"4222","ANURA","Megophryidae","Megophrys omeimontis",0.067578108
"4223","ANURA","Megophryidae","Megophrys pachyproctus",0.064704294
"4224","ANURA","Megophryidae","Megophrys palpebralespinosa",0.054182452
"4225","ANURA","Megophryidae","Megophrys parallela",0.058839844
"4226","ANURA","Megophryidae","Megophrys parva",0.056726429
"4227","ANURA","Megophryidae","Megophrys robusta",0.063859572
"4228","ANURA","Megophryidae","Megophrys sangzhiensis",0.057416443
"4229","ANURA","Megophryidae","Megophrys serchhipii",0.042001474
"4230","ANURA","Megophryidae","Megophrys shapingensis",0.071391314
"4231","ANURA","Megophryidae","Megophrys shuichengensis",0.060102246
"4232","ANURA","Megophryidae","Megophrys spinata",0.06078801
"4233","ANURA","Megophryidae","Xenophrys takensis",0.065622098
"4234","ANURA","Megophryidae","Megophrys tuberogranulata",0.06070819
"4235","ANURA","Megophryidae","Megophrys wawuensis",0.064148982
"4236","ANURA","Megophryidae","Megophrys wuliangshanensis",0.068387778
"4237","ANURA","Megophryidae","Megophrys wushanensis",0.055541472
"4238","ANURA","Megophryidae","Megophrys zhangi",0.064101664
"4239","ANURA","Megophryidae","Megophrys zunhebotoensis",0.060743045
"4240","ANURA","Micrixalidae","Micrixalus elegans",0.038232657
"4241","ANURA","Micrixalidae","Micrixalus fuscus",0.035933527
"4242","ANURA","Micrixalidae","Micrixalus gadgili",0.033325854
"4243","ANURA","Micrixalidae","Micrixalus kottigeharensis",0.029734618
"4244","ANURA","Micrixalidae","Micrixalus narainensis",0.038003624
"4245","ANURA","Micrixalidae","Micrixalus nudis",0.018979418
"4246","ANURA","Micrixalidae","Micrixalus phyllophilus",0.020112487
"4247","ANURA","Micrixalidae","Micrixalus saxicola",0.034129475
"4248","ANURA","Micrixalidae","Micrixalus silvaticus",0.028525801
"4249","ANURA","Micrixalidae","Micrixalus swamianus",0.026171829
"4250","ANURA","Micrixalidae","Micrixalus thampii",0.031486086
"4251","ANURA","Microhylidae","Adelastes hylonomos",0.02682288
"4252","ANURA","Microhylidae","Choerophryne alpestris",0.052018389
"4253","ANURA","Microhylidae","Choerophryne brevicrus",0.053723883
"4254","ANURA","Microhylidae","Choerophryne brunhildae",0.062749257
"4255","ANURA","Microhylidae","Choerophryne darlingtoni",0.055836401
"4256","ANURA","Microhylidae","Choerophryne exclamitans",0.055814794
"4257","ANURA","Microhylidae","Choerophryne fafniri",0.061859091
"4258","ANURA","Microhylidae","Choerophryne gudrunae",0.049598511
"4259","ANURA","Microhylidae","Choerophryne gunnari",0.055243982
"4260","ANURA","Microhylidae","Choerophryne laurini",0.059414383
"4261","ANURA","Microhylidae","Choerophryne murrita",0.058260411
"4262","ANURA","Microhylidae","Choerophryne pandanicola",0.055508302
"4263","ANURA","Microhylidae","Choerophryne rhenaurum",0.056293557
"4264","ANURA","Microhylidae","Choerophryne sanguinopicta",0.054349531
"4265","ANURA","Microhylidae","Choerophryne siegfriedi",0.056100044
"4266","ANURA","Microhylidae","Choerophryne swanhildae",0.056942666
"4267","ANURA","Microhylidae","Choerophryne tubercula",0.053191375
"4268","ANURA","Microhylidae","Choerophryne valkuriarum",0.051866912
"4269","ANURA","Microhylidae","Choerophryne variegata",0.059441485
"4270","ANURA","Microhylidae","Anodonthyla boulengeri",0.034996021
"4271","ANURA","Microhylidae","Anodonthyla emilei",0.030843352
"4272","ANURA","Microhylidae","Anodonthyla hutchisoni",0.037094933
"4273","ANURA","Microhylidae","Anodonthyla jeanbai",0.031365352
"4274","ANURA","Microhylidae","Anodonthyla montana",0.029928971
"4275","ANURA","Microhylidae","Anodonthyla moramora",0.037919746
"4276","ANURA","Microhylidae","Anodonthyla nigrigularis",0.039483106
"4277","ANURA","Microhylidae","Anodonthyla pollicaris",0.03719849
"4278","ANURA","Microhylidae","Anodonthyla rouxae",0.031396912
"4279","ANURA","Microhylidae","Anodonthyla theoi",0.032919144
"4280","ANURA","Microhylidae","Anodonthyla vallani",0.03543664
"4281","ANURA","Microhylidae","Aphantophryne minuta",0.058832795
"4282","ANURA","Microhylidae","Aphantophryne pansa",0.059102421
"4283","ANURA","Microhylidae","Aphantophryne sabini",0.059025503
"4284","ANURA","Microhylidae","Arcovomer passarellii",0.041713566
"4285","ANURA","Microhylidae","Asterophrys leucopus",0.058891901
"4286","ANURA","Microhylidae","Asterophrys turpicola",0.059566618
"4287","ANURA","Microhylidae","Austrochaperina adamantina",0.059784978
"4288","ANURA","Microhylidae","Austrochaperina adelphe",0.055488008
"4289","ANURA","Microhylidae","Austrochaperina aquilonia",0.044156618
"4290","ANURA","Microhylidae","Austrochaperina archboldi",0.063494106
"4291","ANURA","Microhylidae","Austrochaperina basipalmata",0.057785303
"4292","ANURA","Microhylidae","Austrochaperina blumi",0.03997215
"4293","ANURA","Microhylidae","Austrochaperina brevipes",0.059269844
"4294","ANURA","Microhylidae","Austrochaperina derongo",0.062065833
"4295","ANURA","Microhylidae","Austrochaperina fryi",0.061431089
"4296","ANURA","Microhylidae","Austrochaperina gracilipes",0.0524308
"4297","ANURA","Microhylidae","Copiula guttata",0.055906549
"4298","ANURA","Microhylidae","Austrochaperina hooglandi",0.055293072
"4299","ANURA","Microhylidae","Austrochaperina kosarek",0.055856487
"4300","ANURA","Microhylidae","Austrochaperina macrorhyncha",0.052309475
"4301","ANURA","Microhylidae","Austrochaperina mehelyi",0.061710955
"4302","ANURA","Microhylidae","Austrochaperina minutissima",0.058441644
"4303","ANURA","Microhylidae","Austrochaperina novaebritanniae",0.060026559
"4304","ANURA","Microhylidae","Austrochaperina palmipes",0.050806395
"4305","ANURA","Microhylidae","Austrochaperina parkeri",0.057421946
"4306","ANURA","Microhylidae","Austrochaperina pluvialis",0.056037452
"4307","ANURA","Microhylidae","Austrochaperina polysticta",0.057892062
"4308","ANURA","Microhylidae","Austrochaperina rivularis",0.055161778
"4309","ANURA","Microhylidae","Austrochaperina robusta",0.04574326
"4310","ANURA","Microhylidae","Austrochaperina septentrionalis",0.0565193
"4311","ANURA","Microhylidae","Austrochaperina yelaensis",0.056087981
